Year,NrPolicy,NrObject,Dt_Exp_Start,Dt_Exp_End,Time_on_book,Customer_Type,D_age,D_age_banded,BonusMalus,D_ZIP,Nr_payments,VEH_type,Veh_type1,Veh_type2,VEH_brand,Construct_year,Capacity,Nr_of_seats,Premium_earned,Sum_insured
2016,3532706,2004,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,7.7200274725,691.64383562
2016,3532719,1913,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,17.207785499,1626.0410959
2016,3532725,1,01/01/2016,31/12/2016,6,C,57,55 <=  x < 60,13,5370,1,1,private car,CAR,008,2014,2993,5,900.33534247,8276.8520548
2016,3532742,1,01/01/2016,28/01/2016,6,C,47,45 <=  x < 50,10,2620,1,1,private car,CAR,014,2011,2499,7,0,1548.8753425
2016,3532826,1,01/01/2016,05/02/2016,6,C,47,45 <=  x < 50,0,7350,1,1,private car,CAR,238,2010,2874,5,30.891119178,1259.018109
2016,3532838,1902,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,34.117379538,1712.3287671
2016,3532843,1834,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,064,2014,1200,5,87.53891978,3507.3287671
2016,3532851,1,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,1,3810,1,5,commercial car <3100 kg,PICKUP,079,2010,2986,3,743.24502603,2474.7631534
2016,3532852,1615,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,0.1101119565,906.82191781
2016,3532857,1765,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,15.465714286,646.57534247
2016,3532890,1630,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,064,2014,1149,5,0.0017387113,1267.2876712
2016,3532895,1829,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,064,2014,1200,5,57.190122027,3783.6986301
2016,3532958,1855,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,1.5484,1621.6986301
2016,3532961,1230,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,056,2013,1300,5,80.170605525,1980.1369863
2016,3532971,1857,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,102,2014,1200,5,3.528,2724.6575342
2016,3532977,1847,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,064,2014,1200,5,17.8908,3500.1369863
2016,3532983,1876,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,015,2014,1100,5,2.009,2724.6575342
2016,3532991,1,01/01/2016,31/12/2016,6,C,87,85 <=  x < 90,9,8601,1,51,driving school car,CAR,079,2017,1364,5,102.70562712,1969.9342466
2016,3533014,2023,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1500,5,19.580568132,1269.9726027
2016,3533021,1,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,18,5060,1,1,private car,CAR,064,2014,1461,2,337.6120137,2315.0860274
2016,3533039,1904,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,6.5835,1358.9041096
2016,3533044,1474,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,064,2012,1200,5,0.153584375,1319.0136986
2016,3533130,1703,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,056,2013,1200,5,4.3546893939,1306.0821918
2016,3533137,1,01/01/2016,27/02/2016,6,C,57,55 <=  x < 60,8,2005,1,1,private car,CAR,083,2011,1896,5,97.268063836,4778.630137
2016,3533162,2012,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,024,2013,1400,5,23.564212576,1087.3972603
2016,3533165,1662,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,056,2014,1300,5,0.0016260971,1813.6438356
2016,3533170,1743,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,056,2014,1300,5,3.5797222222,1454.7945205
2016,3533196,2160,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,4.5378666667,313.2739726
2016,3533205,1884,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,064,2014,1200,5,6.7716,3082.1917808
2016,3533226,1,01/01/2016,22/02/2016,6,C,57,55 <=  x < 60,12,3700,1,1,private car,CAR,056,2011,973,5,20.81709589,937.28219178
2016,3533227,1,01/01/2016,02/02/2016,6,S,43,40 <=  x < 45,8,5400,1,6,commercial car <3500 kg,PICKUP,049,2001,3298,3,10.797378317,670.68493151
2016,3533229,2178,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,3.9693,268.52054795
2016,3533243,1933,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,18.497958575,1229.5890411
2016,3533248,2123,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,20.521103226,1417.1917808
2016,3533251,1,01/01/2016,22/02/2016,6,C,57,55 <=  x < 60,10,4755,1,1,private car,CAR,024,2011,2402,7,45.662353973,1583.9342466
2016,3533255,2031,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1500,5,19.778351648,1321.8082192
2016,3533277,1,01/01/2016,05/03/2016,6,C,47,45 <=  x < 50,0,7350,1,1,private car,CAR,053,2011,1500,5,59.857916712,2464.4890181
2016,3533319,1881,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,056,2014,1200,5,7.1196,3353.4246575
2016,3533358,1942,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1100,5,50.376857143,1348.9726027
2016,3533378,1988,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,015,2013,1200,5,11.287032298,793.35616438
2016,3533384,1631,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,064,2014,1149,5,115.08408673,1267.2876712
2016,3533389,2174,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,3.8514,265.80821918
2016,3533396,1234,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,056,2013,1198,5,15.5448,1319.0136986
2016,3533399,1656,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,064,2014,1200,5,0,1224.4520548
2016,3533424,1,01/01/2016,27/02/2016,6,C,47,45 <=  x < 50,-1,7350,1,6,commercial car <3500 kg,PICKUP,047,2011,2148,3,112.81838356,4351.8424658
2016,3533435,1991,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,31.05664512,684.8630137
2016,3533453,798,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,064,2012,1200,5,0.1805757576,1483.890411
2016,3533475,1777,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,057,2013,1100,5,6.739225,1280.2191781
2016,3533502,1,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,16,3070,1,56,truck 10 to 20 tn,TRUCK,064,2010,6177,2,1434.2682493,10271.086859
2016,3533511,2192,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,024,2014,1200,5,2.103061194,146.71232877
2016,3533526,1771,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,39.157867299,653.04109589
2016,3533538,1912,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,26.109902498,1547.9452055
2016,3533594,1,01/01/2016,31/12/2016,6,C,52,50 <=  x < 55,15,2140,1,1,private car,CAR,053,2011,2184,2,192.35707726,277.68082192
2016,3533618,1,01/01/2016,19/01/2016,6,C,59,55 <=  x < 60,7,1400,1,1,private car,CAR,015,2015,1560,5,25.4980003,360.04931507
2016,3533622,1,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,10,4465,1,6,commercial car <3500 kg,PICKUP,064,2011,2188,3,683.45006685,2336.607583
2016,3533627,1816,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,056,2014,1300,5,15.1164,894.08219178
2016,3533641,1701,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,056,2013,1300,5,0.0059018736,1425.6986301
2016,3533642,1791,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,064,2014,1200,5,3.5523402985,1267.2876712
2016,3533655,1874,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,064,2014,1200,5,4.1283,3051.369863
2016,3533658,1788,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,023,2013,1200,5,0.8179791045,824.38356164
2016,3533659,1839,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,064,2014,1200,5,21.2466,3336.1643836
2016,3533664,1,01/01/2016,31/12/2016,6,C,40,40 <=  x < 45,14,8135,1,1,private car,CAR,056,2010,1000,5,113.00172,828.83835616
2016,3533679,1,01/01/2016,31/12/2016,7,C,56,55 <=  x < 60,7,4480,1,1,private car,CAR,056,2008,1686,2,92.417882327,3574.3150685
2016,3533686,1,01/01/2016,05/03/2016,6,C,47,45 <=  x < 50,0,7350,1,1,private car,CAR,053,2011,1500,5,61.079506849,2464.4890181
2016,3533721,1,01/01/2016,31/12/2016,6,C,57,55 <=  x < 60,17,7750,4,1,private car,CAR,130,2015,1968,5,409.99897826,2425.5219178
2016,3533756,2019,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,056,2013,1200,5,11.402594839,730.52054795
2016,3533760,1925,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,056,2014,1300,5,70.427815506,2904.109589
2016,3533820,2000,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,20.811646154,678.08219178
2016,3533839,1,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,8,3060,1,123,taxi category A,CAR,047,2011,2148,5,77.733173492,3168.2191781
2016,3533843,1660,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,064,2014,1200,5,0,1224.4520548
2016,3533852,1764,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,16.568357143,640.10958904
2016,3533855,2032,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1500,5,17.66927592,1321.8082192
2016,3533869,1747,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,9.9252112676,659.50684932
2016,3533874,1604,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,064,2011,1200,5,0.1155,950.46575342
2016,3533884,2140,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,15.207546512,1050.1232877
2016,3533885,1,01/01/2016,01/03/2016,6,C,57,55 <=  x < 60,18,2925,1,1,private car,CAR,083,2010,999,5,21.078533973,1058.7671233
2016,3533907,1917,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,31.425052747,1478.2191781
2016,3533918,1210,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,056,2013,1200,5,18.3554,1306.0821918
2016,3533926,1793,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2013,1000,5,2.2135569231,816.30136986
2016,3533961,1,01/01/2016,23/01/2016,6,C,67,65 <=  x < 70,9,3560,1,1,private car,CAR,003,2011,1896,5,37.659330411,1466.990411
2016,3533969,1880,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,056,2014,1200,5,4.8552,3221.9178082
2016,3533973,1598,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,0.1083454545,889.04109589
2016,3533998,1741,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,065,2013,1396,5,114.90193295,1425.6986301
2016,3534008,1863,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,056,2013,1200,5,7.2171,3221.9178082
2016,3534011,1,01/01/2016,31/12/2016,6,C,57,55 <=  x < 60,13,5000,1,1,private car,CAR,064,2009,1870,2,75.534936438,721.09589041
2016,3534011,1877,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,015,2014,1100,5,3.4068,2697.9452055
2016,3534014,2047,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,015,2012,1124,5,6.9909861641,644.38356164
2016,3534024,2161,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,024,2014,1200,5,6.1856666667,440.1369863
2016,3534056,1782,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,064,2014,1200,5,2.478841791,1483.890411
2016,3534060,1,01/01/2016,31/12/2016,6,C,67,65 <=  x < 70,17,3750,1,1,private car,CAR,064,2013,1461,2,174.06787888,2003.3917808
2016,3534113,1845,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,064,2014,1500,5,4.15,3173.4246575
2016,3534115,1957,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1100,7,9.998432852,813.69863014
2016,3534136,1752,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2013,1000,5,2.432915493,653.04109589
2016,3534158,1641,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,064,2010,1149,5,0.0029662059,800.1369863
2016,3534160,1750,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2013,1000,5,1.2497070423,659.50684932
2016,3534172,1999,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,13.603436563,664.52054795
2016,3534183,1899,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,064,2014,1200,5,75.372197802,2745.6164384
2016,3534206,1796,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,053,2012,1000,5,0.3961523077,824.38356164
2016,3534207,2172,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,4.406125,295.34246575
2016,3534221,1,01/01/2016,31/12/2016,6,C,57,55 <=  x < 60,16,2630,1,1,private car,CAR,047,2011,2151,5,413.88540526,4535.3150685
2016,3534226,2029,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1500,5,40.764876923,1295.890411
2016,3534269,1690,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,0.0028018996,871.26027397
2016,3534296,1813,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2013,1000,5,0.4692,408.10958904
2016,3534305,1970,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,056,2014,1300,5,2.21,1007.2328767
2016,3534323,1550,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,064,2011,1200,5,0.1245845304,1029.6712329
2016,3534347,1749,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2013,1000,5,1.2497070423,646.57534247
2016,3534378,1,01/01/2016,11/03/2016,6,C,87,85 <=  x < 90,12,7090,1,1,private car,CAR,053,2011,2184,2,35.110394795,2243.4452055
2016,3534379,2030,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1500,5,17.849574654,1308.8493151
2016,3534385,2028,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1500,5,18.029873387,1308.8493151
2016,3534462,1501,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,056,2013,1300,5,0.1702917808,1440.2465753
2016,3534470,1,01/01/2016,09/03/2016,6,C,67,65 <=  x < 70,9,3750,1,1,private car,CAR,064,2009,1870,2,7.9959452055,593.63835616
2016,3534523,2027,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1500,5,23.700807789,1295.890411
2016,3534540,1473,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,056,2013,1200,5,0.163725,1319.0136986
2016,3534544,1661,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,064,2014,1200,5,0.0046346524,1224.4520548
2016,3534567,1,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,12,4625,1,5,commercial car <3100 kg,PICKUP,053,2011,2953,3,132.44221315,0
2016,3534569,2052,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,064,2013,1200,5,7.387043956,618.4109589
2016,3534577,2133,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,064,2013,1200,5,1.0306852197,1289.6712329
2016,3534578,1716,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2013,1000,5,0,871.26027397
2016,3534595,1479,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,056,2013,1300,5,102.17155749,1425.6986301
2016,3534611,1609,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,0.1072727273,906.82191781
2016,3534622,1,01/01/2016,31/12/2016,6,C,52,50 <=  x < 55,13,4786,1,5,commercial car <3100 kg,PICKUP,015,2011,1868,2,72.156986301,782.65753425
2016,3534652,2002,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,16.655242704,691.64383562
2016,3534672,1712,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,064,2012,1200,5,3.5257015873,1267.2876712
2016,3534674,1976,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,064,2014,1200,5,49.070753846,935.75342466
2016,3534687,1941,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,056,2013,1200,5,2.5284,1398.6575342
2016,3534699,1653,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,064,2014,1200,5,0,1188.0821918
2016,3534702,1585,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,102,2013,1086,5,0.1095167568,871.26027397
2016,3534709,1582,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,102,2013,1086,5,0.1051272727,880.15068493
2016,3534713,1,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,15,2740,1,51,driving school car,CAR,079,2015,1364,5,276.23557233,1701.6391233
2016,3534745,1776,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,2.3507478261,653.04109589
2016,3534745,1,01/01/2016,03/03/2016,6,C,47,45 <=  x < 50,7,2120,1,1,private car,CAR,064,2013,1461,5,0,2075.6580822
2016,3534781,1,01/01/2016,19/01/2016,6,S,67,65 <=  x < 70,19,2230,1,6,commercial car <3500 kg,PICKUP,049,2010,2977,3,10.473534247,558.34520548
2016,3534806,1,01/01/2016,31/12/2016,7,S,46,45 <=  x < 50,10,4770,1,51,driving school car,CAR,091,2010,999,5,115.49607913,5228.8273973
2016,3534836,2176,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,3.8514,268.52054795
2016,3534839,1864,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,015,2014,1100,5,2.0705,2697.9452055
2016,3534840,1,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,17,2510,1,1,private car,CAR,015,2009,1868,2,17.234164384,1665.2547945
2016,3534847,1778,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,064,2013,1200,5,30.6325,1319.0136986
2016,3534852,1,01/01/2016,05/02/2016,6,C,47,45 <=  x < 50,0,7350,1,5,commercial car <3100 kg,PICKUP,015,2011,1868,3,17.853041096,1753.3630159
2016,3534858,1,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,6,2125,1,1,private car,CAR,008,2014,1995,5,648.3273746,2476.5593425
2016,3534862,1652,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,064,2014,1200,5,2.4046126437,1224.4520548
2016,3534874,1,01/01/2016,22/02/2016,6,C,56,55 <=  x < 60,19,7500,1,1,private car,CAR,047,2011,2685,5,94.882191781,5133.8958904
2016,3534889,1989,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,056,2014,1200,5,10.397175824,924.65753425
2016,3534913,2151,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,064,2014,1200,5,11.369484848,793.35616438
2016,3534914,1616,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,0.1045680851,871.26027397
2016,3534918,1801,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,064,2012,1200,5,2.1778866667,1154.1369863
2016,3534983,1879,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2015,1000,5,1.4157,1627.3972603
2016,3534993,1276,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,083,2013,1900,5,289.44042286,3265.2054795
2016,3535005,2003,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,8.3080622325,671.30136986
2016,3535009,1,01/01/2016,31/12/2016,6,C,57,55 <=  x < 60,16,3060,2,1,private car,CAR,047,2008,1989,2,418.29361304,3541.4958904
2016,3535032,1751,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,15.171959155,646.57534247
2016,3535067,2082,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,064,2014,1500,5,7.5881982958,4665.0684932
2016,3535111,2170,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,056,2014,1200,5,5.95,406.84931507
2016,3535141,1,01/01/2016,24/01/2016,6,C,59,55 <=  x < 60,7,1400,1,1,private car,CAR,049,2009,2477,5,34.518979726,1069.2164384
2016,3535156,2077,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,056,2015,1300,5,11.361304275,4087.8082192
2016,3535158,2015,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,056,2014,1200,5,12.463867716,933.90410959
2016,3535179,1592,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,0.1068122642,880.15068493
2016,3535204,1,01/01/2016,31/12/2016,6,C,67,65 <=  x < 70,9,7800,1,1,private car,CAR,047,2011,2148,6,236.59163879,2341.6438356
2016,3535204,1,01/01/2016,17/02/2016,6,C,57,55 <=  x < 60,4,9999,1,1,private car,CAR,064,2014,1461,5,54.344732055,2284.4608701
2016,3535215,1836,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,064,2014,1200,5,86.62991978,3342.739726
2016,3535220,1873,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,056,2014,1200,5,85.56123956,3254.7945205
2016,3535230,1497,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,056,2012,1200,5,0.1613072165,1280.2191781
2016,3535260,1,01/01/2016,31/12/2016,6,C,57,55 <=  x < 60,17,3320,1,51,driving school car,CAR,102,2011,1991,5,139.87890164,143.83561644
2016,3535278,1767,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,35.988052189,659.50684932
2016,3535285,2083,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,057,2012,1400,5,6.0761081772,4807.8767123
2016,3535327,2045,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,15.419490277,590.68493151
2016,3535350,1672,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,083,2014,1200,5,0.0085284478,1483.890411
2016,3535379,1692,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,0.0036307692,889.04109589
2016,3535382,1843,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,064,2014,1200,5,82.855275824,3299.7945205
2016,3535436,2154,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,219,2014,1000,5,0.8610585366,334.82191781
2016,3535494,1,01/01/2016,25/01/2016,6,C,47,45 <=  x < 50,13,4589,1,1,private car,CAR,057,2011,1398,4,14.745863014,779.70410959
2016,3535521,2105,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,064,2014,1200,5,35.206922727,2407.3972603
2016,3535552,1416,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,064,2012,1200,5,2.7169,1267.2876712
2016,3535566,1,01/01/2016,31/12/2016,6,C,57,55 <=  x < 60,14,3840,1,1,private car,CAR,047,2011,2148,7,307.16701151,872.61232877
2016,3535571,1,01/01/2016,31/12/2016,6,C,57,55 <=  x < 60,18,9060,1,1,private car,CAR,083,2009,2370,9,143.82160435,1460.1369863
2016,3535607,1,01/01/2016,31/12/2016,6,S,57,55 <=  x < 60,14,2425,1,1,private car,CAR,083,2008,1896,5,230.25105589,1268.0136986
2016,3535611,1993,01/01/2016,31/12/2016,6,C,47,45 <=  x < 50,0,3100,2,1,private car,CAR,015,2013,1200,5,14.123978073,809.38356164
